player,player_id,position,player_game_count,percentage_games_played,grades_offense,raw_usage,usage_rate,raw_value_provided,year,draft_year,draft_team,draft_round,draft_pick,sum_raw_value_provided,expected_value,value_delta,team_name,Best_Match,Similarity_Score,round.x,pick.x,timestamp,team,playerid,full_name,name,associated_round,associated_pick,associated_team,count_text,mean_sentiment,comment_count,Team_Sentiment_Comment_Proportion,Team_Sentiment_Mean,offensive_word_count,pick.y,round.y,Direct_mentions,Indirect_mentions,avg_sentiment_direct_mentions,avg_sentiment_indirect_mentions,Direct_mention_binary
Stephen Sullivan,40411,TE,3,0.18,43.0,29,9.67,7.59,2021,2020,SEA,7,251,49.76,62.88,-13.12,CAR,Stephen Sullivan,100,7,251,1587854940,SEA,SullSt00,Stephen Sullivan,S.Sullivan,7,251,SEA,168.0,0.160912883,13602.0,0.036527988,0.106199573,15.0,251.0,7.0,3.0,165.0,0.54855,0.156097516,1.0
Sterling Hofrichter,33541,P,16,1.0,70.2,56,3.5,70.2,2020,2020,ATL,7,228,77.2,179.62,-102.42,ATL,Sterling Hofrichter,100,7,228,1587851580,ATL,HofrSt00,Sterling Hofrichter,S.Hofrichter,7,228,ATL,490.0,0.133020534,7940.0,0.021322763,0.078852919,43.0,228.0,7.0,3.0,487.0,0.0,0.133845041,1.0
T.J. Brunson,44198,LB,1,0.06,58.5,2,2.0,3.66,2020,2020,NYG,7,238,3.66,47.888947368421,-44.228947368421,NYG,T.J. Brunson,100,7,238,1587853020,NYG,BrunTJ00,T.J. Brunson,T.Brunson,7,238,NYG,291.0,0.174003136,12490.0,0.033541727,0.126600401,22.0,238.0,7.0,7.0,284.0,-0.0327,0.179170714,1.0
Tae Crowder,35774,LB,10,0.63,36.4,403,40.3,22.75,2020,2020,NYG,7,255,72.74,47.888947368421,24.851052631579,NYG,Tae Crowder,100,7,255,1587855600,NYG,CrowTa00,Tae Crowder,T.Crowder,7,255,NYG,18806.0,0.170184281,12490.0,0.033541727,0.126600401,1740.0,255.0,7.0,29.0,18777.0,0.155846154,0.170204714,1.0
Tanner Muse,35997,LB,1,0.06,59.9,1,1.0,3.52,2021,2020,LV,3,100,27.98,105.269411764706,-77.2894117647059,SEA,Tanner Muse,100,3,100,1587786120,LV,MuseTa00,Tanner Muse,T.Muse,3,100,LV,1877.0,0.111040097,11083.0,0.029763248,0.107186085,174.0,100.0,3.0,37.0,1840.0,0.09184,0.111408722,1.0
Tee Higgins,61211,WR,16,1.0,75.9,527,32.94,75.9,2020,2020,CIN,2,33,218.05,162.511578947368,55.5384210526316,CIN,Tee Higgins,100,2,33,1587770160,CIN,HiggTe00,Tee Higgins,T.Higgins,2,33,CIN,789.0,0.057348153,6597.0,0.017716155,0.145045598,74.0,33.0,2.0,106.0,683.0,0.113547619,0.048670294,1.0
Terrell Burgess,45255,S,4,0.25,47.7,49,12.25,11.93,2020,2020,LAR,3,104,44.83,132.52,-87.69,LAR,Terrell Burgess,100,3,104,1587786840,LA,BurgTe00,Terrell Burgess,T.Burgess,3,104,LA,534.0,0.152737051,3476.0,0.009334751,0.13010574,55.0,104.0,3.0,5.0,529.0,-0.0748,0.154470667,1.0
Terrell Lewis,42845,ED,8,0.5,70.4,124,15.5,35.2,2020,2020,LAR,3,84,97.25,117.721923076923,-20.4719230769231,LAR,Terrell Lewis,100,3,84,1587782820,LA,LewiTe00,Terrell Lewis,T.Lewis,3,84,LA,630.0,0.116656619,3476.0,0.009334751,0.13010574,54.0,84.0,3.0,13.0,617.0,0.055661538,0.117948046,1.0
Trevis Gipson,35241,ED,7,0.44,46.6,72,10.29,20.39,2020,2020,CHI,5,155,135.55,72.9830769230769,62.5669230769231,CHI,Trevis Gipson,100,5,155,1587839580,CHI,GipsTr00,Trevis Gipson,T.Gipson,5,155,CHI,471.0,0.087664086,12731.0,0.034188929,0.117120924,34.0,155.0,5.0,6.0,465.0,-0.12055,0.090385839,1.0
Trevon Diggs,41817,CB,12,0.75,62.7,758,63.17,47.03,2020,2020,DAL,2,51,170.02,108.398846153846,61.6211538461539,DAL,Trevon Diggs,100,2,51,1587774960,DAL,DiggTr00,Trevon Diggs,T.Diggs,2,51,DAL,1269.0,0.064117025,13812.0,0.03709194,0.111480222,119.0,51.0,2.0,66.0,1203.0,0.060395385,0.064319966,1.0
Willie Gay,57987,LB,15,0.94,68.1,269,17.93,63.84,2020,2020,KC,2,63,156.38,137.032142857143,19.3478571428572,KC,Willie Gay Jr.,87,2,63,1587778320,KC,GayJWi00,Willie Gay Jr.,W.Jr.,2,63,KC,2859.0,0.083076448,6595.0,0.017710784,0.130861524,271.0,63.0,2.0,114.0,2745.0,0.051387156,0.08434495,1.0
Kenneth Murray Jr.,58099,LB,16,1.0,54.4,959,59.94,54.4,2020,2020,LAC,1,23,124.2,133.908181818182,-9.70818181818181,LAC,Kenneth Murray,90,1,23,1587697200,LAC,MurrKe00,Kenneth Murray,K.Murray,1,23,LAC,4815.0,0.111254046,7817.0,0.020992448,0.13591072,483.0,23.0,1.0,178.0,4637.0,0.140204571,0.110151469,1.0
Tristan Wirfs,64818,OL,16,1.0,81.8,1073,67.06,81.8,2020,2020,TB,1,13,230.48,161.561785714286,68.9182142857142,TB,Tristan Wirfs,100,1,13,1587693000,TB,WirfTr00,Tristan Wirfs,T.Wirfs,1,13,TB,4954.0,0.093290197,5184.0,0.013921562,0.114079188,431.0,13.0,1.0,283.0,4671.0,0.05952305,0.095344639,1.0
Troy Dye,28251,LB,10,0.63,28.8,201,20.1,18.0,2020,2020,MIN,4,132,47.36,124.31,-76.95,MIN,Troy Dye,100,4,132,1587835560,MIN,DyexTr00,Troy Dye,T.Dye,4,132,MIN,435.0,0.159959765,21534.0,0.057829268,0.114465213,27.0,132.0,4.0,18.0,417.0,0.192935294,0.158585784,1.0
Troy Pride Jr.,42883,CB,14,0.88,39.3,529,37.79,34.39,2020,2020,CAR,4,113,34.39,82.3886666666667,-47.9986666666667,CAR,Troy Pride Jr.,100,4,113,1587832080,CAR,PridTr00,Troy Pride Jr.,T.Jr.,4,113,CAR,431.0,0.14847217,6452.0,0.017326759,0.12620506,40.0,113.0,4.0,11.0,420.0,0.33106,0.144061836,1.0
Tua Tagovailoa,60326,QB,10,0.63,65.4,347,34.7,40.88,2020,2020,MIA,1,5,155.74,160.587333333333,-4.84733333333332,MIA,Tua Tagovailoa,100,1,5,1587689700,MIA,TagoTu00,Tua Tagovailoa,T.Tagovailoa,1,5,MIA,4223.0,0.070613194,14079.0,0.037808965,0.123932132,391.0,5.0,1.0,686.0,3537.0,0.101387556,0.064718558,1.0
Tyler Bass,33010,K,16,1.0,67.4,93,5.81,67.4,2020,2020,BUF,6,188,208.29,167.51,40.7778802,BUF,Tyler Bass,100,6,188,1587845040,BUF,BassTy00,Tyler Bass,T.Bass,6,188,BUF,611.0,0.153078275,7532.0,0.020227085,0.117431424,49.0,188.0,6.0,10.0,601.0,0.23457,0.151704047,1.0
Tyler Biadasz,41178,OL,8,0.5,53.5,427,53.38,26.75,2020,2020,DAL,4,146,149.62,71.4645833333333,78.1554166666667,DAL,Tyler Biadasz,100,4,146,1587838140,DAL,BiadTy00,Tyler Biadasz,T.Biadasz,4,146,DAL,839.0,0.113993341,13812.0,0.03709194,0.111480222,77.0,146.0,4.0,38.0,801.0,0.150197368,0.112247462,1.0
Tyler Davis,47743,TE,4,0.25,40.9,26,6.5,10.23,2020,2020,JAX,6,206,101.64,91.7177777777778,9.92222222222222,JAX,Tyler Davis,100,6,206,1587848160,JAX,DaviTy02,Tyler Davis,T.Davis,6,206,JAX,628.0,0.149216963,6713.0,0.018027671,0.117975776,54.0,206.0,6.0,4.0,624.0,0.181725,0.149005528,1.0
Tyler Johnson,48054,WR,14,0.88,58.9,171,12.21,51.54,2020,2020,TB,5,161,106.94,122.469333333333,-15.5293333333333,TB,Tyler Johnson,100,5,161,1587840480,TB,JohnTy00,Tyler Johnson,T.Johnson,5,161,TB,792.0,0.111106107,5184.0,0.013921562,0.114079188,73.0,161.0,5.0,44.0,748.0,0.084709302,0.112633782,1.0
Tyre Phillips,59874,OL,12,0.75,47.1,418,34.83,35.33,2020,2020,BAL,3,106,96.12,101.723333333333,-5.60333333333332,BAL,Tyre Phillips,100,3,106,1587787080,BAL,PhilTy00,Tyre Phillips,T.Phillips,3,106,BAL,16608.0,0.160151867,12762.0,0.034272179,0.109538109,1695.0,106.0,3.0,58.0,16550.0,0.289335714,0.15970829,1.0
Tyrie Cleveland,42134,WR,7,0.44,76.2,33,4.71,33.34,2020,2020,DEN,7,252,60.84,67.252,-6.41199999999999,DEN,Tyrie Cleveland,100,7,252,1587855000,DEN,ClevTy00,Tyrie Cleveland,T.Cleveland,7,252,DEN,167.0,0.070294512,10740.0,0.028842126,0.129802805,17.0,252.0,7.0,6.0,161.0,0.148083333,0.067340506,1.0
Van Jefferson,47447,WR,15,0.94,67.1,159,10.6,62.91,2020,2020,LAR,2,57,166.97,162.511578947368,4.45842105263159,LAR,Van Jefferson,100,2,57,1587776640,LA,JeffVa00,Van Jefferson,V.Jefferson,2,57,LA,839.0,0.051117732,3476.0,0.009334751,0.13010574,82.0,57.0,2.0,40.0,799.0,0.151894872,0.046142658,1.0
Vernon Scott,43076,S,10,0.63,57.4,90,9.0,35.88,2020,2020,GB,7,236,35.88,72.0883333333333,-36.2083333333333,GB,Vernon Scott,100,7,236,1587852720,GB,ScotVe00,Vernon Scott,V.Scott,7,236,GB,482.0,0.1607,33965.0,0.091212551,0.104027848,33.0,236.0,7.0,2.0,480.0,0.0,0.161378059,1.0
Xavier McKinney,55775,S,6,0.38,70.0,211,35.17,26.25,2020,2020,NYG,2,36,132.25,125.228636363636,7.02136363636363,NYG,Xavier McKinney,100,2,36,1587771060,NYG,McKiXa00,Xavier McKinney,X.McKinney,2,36,NYG,718.0,0.082716596,12490.0,0.033541727,0.126600401,72.0,36.0,2.0,26.0,692.0,0.063426923,0.083448759,1.0
Yetur Gross-Matos,56444,ED,12,0.75,54.7,377,31.42,41.03,2020,2020,CAR,2,38,144.77,119.853684210526,24.9163157894737,CAR,Yetur Gross-Matos,100,2,38,1587771300,CAR,GrosYe00,Yetur Gross-Matos,Y.Gross-Matos,2,38,CAR,3504.0,0.044632141,6452.0,0.017326759,0.12620506,317.0,38.0,2.0,14.0,3490.0,0.055576923,0.044590935,1.0
Zack Baun,34632,LB,12,0.75,62.0,82,6.83,46.5,2020,2020,NO,3,74,90.86,105.269411764706,-14.4094117647059,NO,Zack Baun,100,3,74,1587780720,NO,BaunZa00,Zack Baun,Z.Baun,3,74,NO,1074.0,0.088448117,6684.0,0.017949792,0.102622322,111.0,74.0,3.0,78.0,996.0,0.099096154,0.087604065,1.0
Zack Moss,40341,HB,13,0.81,72.3,126,9.69,58.74,2020,2020,BUF,3,86,164.57,149.23875,15.33125,BUF,Zack Moss,100,3,86,1587783120,BUF,MossZa00,Zack Moss,Z.Moss,3,86,BUF,792.0,0.13353798,7532.0,0.020227085,0.117431424,59.0,86.0,3.0,36.0,756.0,0.075680556,0.136330027,1.0
Justin Rohrwasser,1,K,0,0.0,0.0,0,0.0,0.0,2020,2020,NE,5,159,0.0,149.7475,-149.7475,NE,Justin Rohrwasser,100,5,159,1587840300,NE,RohrJu00,Justin Rohrwasser,J.Rohrwasser,5,159,NE,240.0,0.091148117,18402.0,0.049418324,0.096257174,26.0,159.0,5.0,3.0,237.0,0.098666667,0.091052542,1.0
Cameron Clark,2,OL,0,0.0,0.0,0,0.0,0.0,2020,2020,NYJ,4,129,0.0,71.4645833333333,-71.4645833333333,NYJ,Cameron Clark,100,4,129,1587835140,NYJ,ClarCa00,Cameron Clark,C.Clark,4,129,NYJ,399.0,0.181110101,14679.0,0.039420257,0.113141363,22.0,129.0,4.0,4.0,395.0,0.1101,0.181834694,1.0
James Morgan,3,QB,0,0.0,0.0,0,0.0,0.0,2020,2020,NYJ,4,125,0.0,39.35375,-39.35375,NYJ,James Morgan,100,4,125,1587834240,NYJ,MorgJa00,James Morgan,J.Morgan,4,125,NYJ,1277.0,0.149873497,14679.0,0.039420257,0.113141363,100.0,125.0,4.0,30.0,1247.0,0.175110345,0.149280891,1.0
Reggie Robinson II,4,CB,0,0.0,0.0,0,0.0,0.0,2020,2020,DAL,4,123,0.0,82.3886666666667,-82.3886666666667,DAL,Reggie Robinson II,100,4,123,1587833760,DAL,RobiRe00,Reggie Robinson II,R.II,4,123,DAL,897.0,0.159589314,13812.0,0.03709194,0.111480222,76.0,123.0,4.0,13.0,884.0,0.178108333,0.159335918,1.0
Dustin Woodard,5,OL,0,0.0,0.0,0,0.0,0.0,2020,2020,NE,7,230,0.0,55.7338888888889,-55.7338888888889,NE,Dustin Woodard,100,7,230,1587851940,NE,WoodDu01,Dustin Woodard,D.Woodard,7,230,NE,298.0,0.173038832,18402.0,0.049418324,0.096257174,27.0,230.0,7.0,5.0,293.0,-0.10846,0.17796014,1.0
Cole McDonald,6,QB,0,0.0,0.0,0,0.0,0.0,2020,2020,TEN,7,224,0.0,47.22,-47.22,TEN,Cole McDonald,100,7,224,1587851100,TEN,McDoCo00,Cole McDonald,C.McDonald,7,224,TEN,340.0,0.111737202,4841.0,0.01300044,0.108463721,32.0,224.0,7.0,11.0,329.0,-0.05471,0.116842945,1.0
Simon Stepaniak,7,OL,0,0.0,0.0,0,0.0,0.0,2020,2020,GB,6,209,0.0,53.2691304347826,-53.2691304347826,GB,Simon Stepaniak,100,6,209,1587848640,GB,StepSi00,Simon Stepaniak,S.Stepaniak,6,209,GB,779.0,0.123055527,33965.0,0.091212551,0.104027848,67.0,209.0,6.0,6.0,773.0,0.13392,0.122984424,1.0
Evan Weaver,8,LB,0,0.0,0.0,0,0.0,0.0,2020,2020,ARI,6,202,0.0,61.961875,-61.961875,ARI,Evan Weaver,100,6,202,1587847500,ARI,WeavEv00,Evan Weaver,E.Weaver,6,202,ARI,379.0,0.134484759,5532.0,0.014856112,0.138027594,36.0,202.0,6.0,7.0,372.0,-0.076785714,0.138514441,1.0
Tommy Stevens,9,QB,0,0.0,0.0,0,0.0,0.0,2020,2020,NO,7,240,0.0,47.22,-47.22,NO,Tommy Stevens,100,7,240,1587853260,NO,StevTo01,Tommy Stevens,T.Stevens,7,240,NO,498.0,0.123821107,6684.0,0.017949792,0.102622322,38.0,240.0,7.0,4.0,494.0,0.373375,0.121758678,1.0
Nate Stanley,10,QB,0,0.0,0.0,0,0.0,0.0,2020,2020,MIN,7,244,0.0,47.22,-47.22,MIN,Nate Stanley,100,7,244,1587853800,MIN,StanNa00,Nate Stanley,N.Stanley,7,244,MIN,501.0,0.130568163,21534.0,0.057829268,0.114465213,41.0,244.0,7.0,15.0,486.0,0.429492857,0.121776261,1.0
Raymond Calais,11,HB,0,0.0,0.0,0,0.0,0.0,2020,2020,TB,7,245,0.0,56.8,-56.8,TB,Raymond Calais,100,7,245,1587853980,TB,CalaRa00,Raymond Calais,R.Calais,7,245,TB,321.0,0.190217555,5184.0,0.013921562,0.114079188,25.0,245.0,7.0,3.0,318.0,0.4909,0.188320505,1.0
Brian Cole II,13,LB,0,0.0,0.0,0,0.0,0.0,2020,2020,MIN,7,249,0.0,47.888947368421,-47.888947368421,MIN,Brian Cole II,100,7,249,1587854520,MIN,ColeBr01,Brian Cole II,B.II,7,249,MIN,612.0,0.147373841,21534.0,0.057829268,0.114465213,58.0,249.0,7.0,5.0,607.0,0.20695,0.146976667,1.0
