"round.x","pick.x","timestamp","team","playerid","full_name","name","associated_round","associated_pick","associated_team","count_text","mean_sentiment","Count","Proportion","Mean","total_value_delta","row_count","pick.y","round.y","Direct_mentions","Indirect_mentions","avg_sentiment_direct_mentions","avg_sentiment_indirect_mentions","Direct_mention_binary","ID","player_id","position","player_game_count","percentage_games_played","grades_offense","raw_usage","usage_rate","raw_value_provided","year","draft_year","draft_team","draft_round","draft_pick","sum_raw_value_provided","expected_value","value_delta","team_name"
7,242,1587853680,"GB","GarvJo00","Jonathan Garvin","J.Garvin",7,242,"GB",157,0.172111038961039,33965,0.091212551,0.104027848,-83.8543627329192,16,242,7,1,156,0,0.167860130718954,1,131,56703,"ED",7,0.44,53.5,85,12.14,23.41,2020,2020,"GB",7,242,115.22,58.337,56.883,"GB"
7,243,1587853740,"TEN","JackCh01","Chris Jackson","C.Jackson",7,243,"TEN",157,0.0979258064516129,4841,0.01300044,0.108463721,-515.629858058608,9,243,7,1,156,0,0.099062987012987,1,50,42512,"CB",9,0.56,32.5,241,26.78,18.28,2020,2020,"TEN",7,243,56.97,65.78214286,-8.812142857,"TEN"
7,244,1587853800,"MIN","StanNa00","Nate Stanley","N.Stanley",7,244,"MIN",501,0.130568163265306,21534,0.057829268,0.114465213,-107.72040452278,41,244,7,15,486,0.429492857142857,0.121776260504202,1,252,10,"QB",0,0,0,0,0,0,2020,2020,"MIN",7,244,0,47.22,-47.22,"MIN"
7,245,1587853980,"TB","CalaRa00","Raymond Calais","R.Calais",7,245,"TB",321,0.190217554858934,5184,0.013921562,0.114079188,-127.933923367912,25,245,7,3,318,0.4909,0.188320504731861,1,253,11,"HB",0,0,0,0,0,0,2020,2020,"TB",7,245,0,56.8,-56.8,"TB"
7,246,1587854100,"MIA","PerrMa00","Malcolm Perry","M.Perry",7,246,"MIA",157,0.109117419354839,14079,0.037808965,0.123932132,-361.1980028972,15,246,7,3,154,0.2827,0.105691447368421,1,184,46513,"WR",8,0.5,57.6,112,14,28.8,2020,2020,"MIA",7,246,28.8,67.252,-38.452,"MIA"
7,247,1587854160,"NYG","WillCh07","Chris Williamson","C.Williamson",7,247,"NYG",690,0.157195447870778,12490,0.033541727,0.126600401,-67.1940311004784,64,247,7,7,683,0.4273,0.154390207715134,1,51,49490,"CB",4,0.24,50.5,55,13.75,11.88,2021,2020,"NYG",7,247,11.88,65.78214286,-53.90214286,"ATL"
7,248,1587854460,"LA","SlomSa00","Sam Sloman","S.Sloman",7,248,"LA",162,0.128430434782609,3476,0.009334751,0.13010574,NA,10,248,7,3,159,-0.2199,0.135044303797468,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,249,1587854520,"MIN","ColeBr01","Brian Cole II","B.II",7,249,"MIN",612,0.147373841059603,21534,0.057829268,0.114465213,-107.72040452278,58,249,7,5,607,0.20695,0.146976666666667,1,254,13,"LB",0,0,0,0,0,0,2020,2020,"MIN",7,249,0,47.88894737,-47.88894737,"MIN"
7,250,1587854760,"LA","AnchTr00","Tremayne Anchrum","T.Anchrum",7,250,"LA",389,0.154023376623377,3476,0.009334751,0.13010574,NA,25,250,7,1,388,0,0.154023376623377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,251,1587854940,"SEA","SullSt00","Stephen Sullivan","S.Sullivan",7,251,"SEA",168,0.160912883435583,13602,0.036527988,0.106199573,72.7584269974092,15,251,7,3,165,0.54855,0.15609751552795,1,215,40411,"TE",3,0.18,43,29,9.67,7.59,2021,2020,"SEA",7,251,49.76,62.88,-13.12,"CAR"
7,252,1587855000,"DEN","ClevTy00","Tyrie Cleveland","T.Cleveland",7,252,"DEN",167,0.0702945121951219,10740,0.028842126,0.129802805,-187.268660664202,17,252,7,6,161,0.148083333333333,0.0673405063291139,1,236,42134,"WR",7,0.44,76.2,33,4.71,33.34,2020,2020,"DEN",7,252,60.84,67.252,-6.412,"DEN"
7,253,1587855060,"MIN","HintKy00","Kyle Hinton","K.Hinton",7,253,"MIN",158,0.175337419354839,21534,0.057829268,0.114465213,-107.72040452278,13,253,7,0,158,0,0.175337419354839,0,173,83163,"OL",1,0.06,70.1,34,34,4.12,2022,2020,"MIN",7,253,4.12,55.73388889,-51.61388889,"MIN"
7,254,1587855120,"DEN","TuszDe00","Derrek Tuszka","D.Tuszka",7,254,"DEN",1117,0.162059582198002,10740,0.028842126,0.129802805,-187.268660664202,82,254,7,9,1108,-0.0945125,0.163937511436414,1,76,37724,"ED",6,0.38,49.2,27,4.5,18.45,2020,2020,"DEN",7,254,105.19,58.337,46.853,"DEN"
7,255,1587855600,"NYG","CrowTa00","Tae Crowder","T.Crowder",7,255,"NYG",18806,0.170184281101199,12490,0.033541727,0.126600401,-67.1940311004784,1740,255,7,29,18777,0.155846153846154,0.17020471362017,1,218,35774,"LB",10,0.63,36.4,403,40.3,22.75,2020,2020,"NYG",7,255,72.74,47.88894737,24.85105263,"NYG"
